Date,Close,High,Low,Open,Volume,Year,Month,Day,Daily_Return,Price_Change,Days,PolyTrend,LoessTrend,Close_Diff
2022-04-29,-0.8379944622139078,-0.7755270335054552,-0.7968761496782408,-0.7708874274306816,0.1758973327457253,2022,4,29,-1.3042970528993458,-0.9482696245455814,1080,-0.4756240463022037,-1.0099645844805478,-0.08582410348235003
2022-05-02,-0.9078066078837251,-0.8897109692603579,-0.919527163953459,-0.852615860859305,1.9374291165377806,2022,5,2,-1.1101239688447484,-0.7699752278172122,1083,-0.47567496024920297,-1.0260075206611698,-0.0698121456698173
2022-05-03,-0.966730617757672,-0.9379219481455832,-0.9621322519607881,-0.9222127020113708,3.017173971085371,2022,5,3,-0.9739047696334405,-0.6104490500261848,1084,-0.4756860393661464,-1.042166086667507,-0.05892400987394686
2022-05-05,-1.1358168531888402,-1.0495684063664208,-1.1331981499749904,-1.0677913176827205,2.546082661818585,2022,5,5,-2.830294481368539,-0.9482696245455847,1086,-0.4756993005504637,-1.0584105825560859,-0.16908623543116819
2022-05-06,-1.1844932196699407,-1.1758049956541283,-1.2268003075974416,-1.133557175062142,2.8669420889140644,2022,5,6,-0.9129757698812351,-0.694904191310064,1087,-0.4757014630340115,-1.0746996132349587,-0.04867636648110052
2022-05-09,-1.3779176988668596,-1.2249674680337457,-1.3526790543792155,-1.2248631292186682,2.996344358061166,2022,5,9,-3.652214118496915,-2.1869426746863314,1090,-0.4756899605472453,-1.090984180713001,-0.19342447919691885
2022-05-10,-1.3382079896916002,-1.3210723010589664,-1.3526790543792155,-1.3244695699250264,2.1358124611698606,2022,5,10,0.8155565561375605,-0.1412545932781644,1091,-0.47568009709947434,-1.1072139944161825,0.0397097091752594
2022-05-11,-1.4086606290453982,-1.346446468687729,-1.3720449588143937,-1.3608642235236124,2.404283029037388,2022,5,11,-1.4809412489612306,-0.6386013643563713,1092,-0.4756672026890887,-1.1233420927769642,-0.07045263935379809
2022-05-12,-1.3625461117664717,-1.3521556713432559,-1.4243329990393119,-1.4330151355858303,3.49865456037771,2022,5,12,0.9721420188680461,1.097420249185373,1093,-0.47565126752417575,-1.139328501053466,0.04611451727892657
2022-05-13,-1.2920935953845096,-1.3007094455849815,-1.2958721883869069,-1.3225541386964932,2.6118899441426042,2022,5,13,1.4519621877153461,0.506234241430449,1094,-0.475632281812822,-1.1551406158856439,0.07045251638196204
2022-05-16,-1.3433318117082624,-1.3267815043488482,-1.3139471228578206,-1.2950984880982717,0.3747146276491431,2022,5,16,-1.0530055654799788,-0.6479836768103084,1097,-0.4755569234809722,-1.1707488109693467,-0.051238216323752805
2022-05-17,-1.3042625955765055,-1.29886985918602,-1.3016819847640935,-1.2944599710092368,0.9341020538898557,2022,5,17,0.7830156269078693,-0.08494997400168111,1098,-0.47552563766471545,-1.1861315754995305,0.039069216131756956
2022-05-18,-1.4157059295520897,-1.344035913495073,-1.3823734576624,-1.3161690840136968,1.0947402337444148,2022,5,18,-2.276856014944825,-1.39869586235626,1099,-0.47549125234244816,-1.2012673935190514,-0.11144333397558426
2022-05-19,-1.365748576983984,-1.368014541177159,-1.3914108632495716,-1.4240760099928818,1.1554847629028286,2022,5,19,1.0606469693863407,0.91912406013421,1100,-0.4754537577222573,-1.2161392186855355,0.04995735256810563
2022-05-20,-1.3587032764772926,-1.3496181944435452,-1.3778547545460484,-1.3270236401966755,0.7847976340631728,2022,5,20,0.12179604057927262,-0.40400234835151533,1101,-0.4754131440122289,-1.230734889699565,0.007045300506691499
2022-05-23,-1.3311626891849087,-1.366745803044481,-1.3584888507564021,-1.3583102752060443,1.048579837234484,2022,5,23,0.5500490800705954,0.45931551925348746,1104,-0.47527249042398134,-1.245037638781206,0.027540587292383956
2022-05-24,-1.4739894457420557,-1.372455005700008,-1.442407932864694,-1.33468560901897,1.5183778045161072,2022,5,24,-2.9615585184013087,-1.980497755950563,1105,-0.4752193024354665,-1.2590241011006578,-0.14282675655714705
2022-05-25,-1.442605900829135,-1.460313159169991,-1.451122626784942,-1.4611093039115899,0.7138425102850507,2022,5,25,0.6853425035836233,0.3373257511854845,1106,-0.47516294639754575,-1.2726648119935557,0.031383544912920724
2022-05-26,-1.3747152342898252,-1.4016352678337485,-1.4091630854080304,-1.4330151355858303,0.6226789179887562,2022,5,26,1.4790005400884993,0.9191258524570005,1107,-0.47510341251830424,-1.2859151620796387,0.06789066653930975
2022-05-27,-1.3382079896916002,-1.3477152074547616,-1.3184658259741724,-1.3474557183845626,0.5810537272557459,2022,5,27,0.7459836350395336,0.1965659812412356,1108,-0.4750406910058298,-1.2987115055929621,0.036507244598225075
2022-05-31,-1.3683104268266364,-1.3623053385216322,-1.3375735357709657,-1.3468172006570247,0.877552377354372,2022,5,31,-0.6478587661736618,-0.25386026595332595,1112,-0.4747577327853252,-1.3109747979530495,-0.030102437135036242
2022-06-01,-1.3849628776826717,-1.3642083255104156,-1.3678489680104973,-1.3449016474744104,0.2979990267397356,2022,6,1,-0.3771314174640923,-0.5259939087423089,1113,-0.4746789262279778,-1.322615055057184,-0.016652450856035284
2022-06-02,-1.269676830108788,-1.303310323708869,-1.3436415261410053,-1.3742728512552462,0.6645168294430105,2022,6,2,2.4296198705318837,1.5947652185568997,1114,-0.4745968732859147,-1.3335425790061954,0.11528604757388372
2022-06-03,-1.3074650601535398,-1.324561150925658,-1.2929672908438452,-1.3040374917371391,0.11931362089484249,2022,6,3,-0.7727990413257871,0.008887479736131979,1115,-0.4745115641672233,-1.3436796235628075,-0.03778823004475185
2022-06-06,-1.2703173231522904,-1.2649318872567894,-1.257140256865512,-1.2599807480006808,0.5916472191736931,2022,6,6,0.7253646962804678,-0.09433587110119937,1118,-0.47423600183223336,-1.3529673330787069,0.037147737001249403
2022-06-07,-1.2338100785540655,-1.2481214034010837,-1.2706964888656058,-1.302121939193028,0.3890520042609833,2022,6,7,0.695077410665355,1.0598820471395547,1119,-0.4741375700878865,-1.3613699031169961,0.03650724459822485
2022-06-08,-1.1998646844389709,-1.1942013423877422,-1.1912961085826024,-1.206346482897817,0.7099709931584114,2022,6,8,0.6293387812578695,0.14964545735759033,1120,-0.47403583320734155,-1.368871146631088,0.033945394115094674
2022-06-09,-1.2248432995573448,-1.1853202934489881,-1.187745664409123,-1.1910224245761534,1.6321833903816045,2022,6,9,-0.4989447092781928,-0.44153875807453985,1121,-0.47393078139868505,-1.3754735829148577,-0.02497861511837396
2022-06-10,-1.3350056474459238,-1.2943658735459382,-1.2978088282781592,-1.2638118537274063,0.5944806591806622,2022,6,10,-2.1425542733232157,-0.9858042513297084,1122,-0.47382240487000304,-1.3811988792104577,-0.11016234788857893
2022-06-13,-1.472708460295529,-1.4457230281031208,-1.4467329596622631,-1.4285456340856482,0.8720641827462787,2022,6,13,-2.863415822577319,-0.5822967356959983,1125,-0.4734772290446685,-1.3860783849647977,-0.13770281284960517
2022-06-14,-1.5034513898335893,-1.4858776497299853,-1.4757174212919986,-1.4604707861840518,1.712396119948262,2022,6,14,-0.7228780551128051,-0.5635285261425395,1126,-0.47335545571674853,-1.3901433789675999,-0.03074292953806035
2022-06-15,-1.4432463938726374,-1.4580929269085665,-1.4533819783431177,-1.4847338481445829,1.122513051110021,2022,6,15,1.3687168503990215,0.6751445333820939,1127,-0.4732303087092342,-1.3934290894932688,0.06020499596095186
2022-06-16,-1.5431610990088487,-1.5208940368606623,-1.5234221174299236,-1.503888890238891,2.7595011070281856,2022,6,16,-2.242792024224897,-0.5072274915116406,1128,-0.4731017782302116,-1.3959753842136442,-0.09991470513621126
2022-06-17,-1.4573369948860204,-1.4853702026878783,-1.5095431744084384,-1.5466685991587763,2.0291032385650603,2022,6,17,2.0225982618673823,1.3789344121055027,1129,-0.47296985448776896,-1.397820502163593,0.08582410412282826
2022-06-21,-1.4605393377721754,-1.4536524630200722,-1.4243329990393119,-1.4425926569522358,1.0530810076960053,2022,6,21,-0.09810983328850968,-0.19755742961574685,1133,-0.4724080310455072,-1.398996604667962,-0.003202342886154952
2022-06-22,-1.4771917886282104,-1.4695113328539753,-1.4495088218571837,-1.480264346005898,0.8026406481611129,2022,6,22,-0.40034458812776824,0.11211083057346997,1134,-0.47225899410725125,-1.3995334536934831,-0.01665245085603506
2022-06-23,-1.4214701216404184,-1.4549210806253394,-1.4436990261255287,-1.46621732313931,0.3513408747988611,2022,6,23,1.2402064797290733,0.7220650478818461,1135,-0.4721065051540916,-1.39945150946278,0.05572166698779202
2022-06-24,-1.3791985626225067,-1.4073444711236305,-1.3849556435385384,-1.4119445403089081,1.2983394904613959,2022,6,24,0.897115300777413,0.5437706605373632,1136,-0.47195055439411515,-1.3987552651458202,0.042271559017911686
2022-06-27,-1.3900866990588556,-1.3787985777390515,-1.3820507459954767,-1.3500096673406337,0.36349999122516363,2022,6,27,-0.2574016437905071,-0.5259938993584191,1139,-0.47146183335414227,-1.3974286052011944,-0.010888136436348894
2022-06-28,-1.4400440516269613,-1.3902169836844602,-1.4017393614520464,-1.3806579059380426,0.12497199207993076,2022,6,28,-1.0943362281597757,-0.8075098546013358,1140,-0.4712919374477589,-1.3954323108888809,-0.04995735256810563
2022-06-29,-1.479113267758718,-1.473317427358953,-1.4637104771911242,-1.4355690845419014,0.6656825389954272,2022,6,29,-0.8910760816923927,-0.5729144232420611,1141,-0.4711185307749899,-1.392708535067818,-0.039069216131756734
2022-06-30,-1.5438015920523511,-1.5382753689826514,-1.5402059586400028,-1.4994193887387088,0.680802727861445,2022,6,30,-1.4987839273740298,-0.5822985280187888,1142,-0.4709416035439209,-1.3891898045180453,-0.06468832429363314
2022-07-01,-1.4874394320210567,-1.5227970238494457,-1.505670017922504,-1.5255980038818542,-0.1861788612979765,2022,7,1,1.319885490837386,0.6282240094984519,1143,-0.47076114596263796,-1.3848192969269204,0.05636216003129446
2022-07-05,-1.4118629712910749,-1.4479432597301904,-1.4798487717707856,-1.4955884043275616,0.1377522530122655,2022,7,5,1.7043886347749073,1.294481053760521,1147,-0.4700038162971021,-1.37956399620431,0.07557646072998181
2022-07-06,-1.4771917886282104,-1.4777578918818022,-1.4482177292418803,-1.4745178090506394,0.834548756347701,2022,7,6,-1.4440306123377986,0.027655689289590755,1148,-0.46980556008604735,-1.373423895907287,-0.06532881733713558
2022-07-07,-1.3977724926090493,-1.4346851468584092,-1.429497248140549,-1.465578805411772,0.02046655614721754,2022,7,7,1.7788568754186578,1.059883830078459,1149,-0.4696037147732959,-1.3664287174976029,0.07941929601916109
2022-07-08,-1.4233916007709257,-1.4219347233522661,-1.4151664348074284,-1.4151370063540143,-0.225489650583853,2022,7,8,-0.5769267122245482,-0.05679946137817487,1150,-0.46939827056693684,-1.3586297948277615,-0.025619108161876403
2022-07-11,-1.4970465823704004,-1.4669738553199096,-1.45983732070519,-1.4457851236358448,-0.453900652226725,2022,7,11,-1.6375920155392247,-0.6855200865333363,1153,-0.4687602466670646,-1.3501034223115218,-0.0736549815994747
2022-07-12,-1.472708460295529,-1.4967884868371666,-1.47048853122012,-1.488564831917227,-0.4686549614522033,2022,7,12,0.5349473285125089,0.29978753037189004,1154,-0.4685403089671314,-1.3409438829750362,0.024338122074871515
2022-07-13,-1.4771917886282104,-1.5075725233990591,-1.4869496607632753,-1.5109124626492254,-0.3306928104822463,2022,7,13,-0.12793070576352591,0.5625370683841417,1155,-0.4683167234140191,-1.3312595835716252,-0.004483328332681502
2022-07-14,-1.5316324695289976,-1.5167706970830432,-1.4952770020459587,-1.4904803850998414,0.7385946934089933,2022,7,14,-1.2637989716908942,-0.5353780041351468,1156,-0.4680894802158151,-1.321162510066508,-0.05444068090078713
2022-07-15,-1.4663036521918615,-1.4967884868371666,-1.484044762574682,-1.5064429611490433,0.13803304436430747,2022,7,15,1.5197015220026964,0.6563763238286384,1157,-0.46785856958060634,-1.3107559028214815,0.06532881733713602
2022-07-18,-1.4080201360018958,-1.4067101017401138,-1.3972206589812264,-1.431738100130754,0.6853464424672152,2022,7,18,1.2880447365273004,0.4123949859859524,1160,-0.46714373513381124,-1.300125091015166,0.058283516189965745
2022-07-19,-1.4022558209417308,-1.4143224125461902,-1.3920564098799892,-1.3947049288046303,0.02276393993665188,2022,7,19,0.09840208523706273,-0.04741534721755742,1161,-0.46689805683144403,-1.2893417909210743,0.0057643150601649484
2022-07-20,-1.3093864169526896,-1.3420060047992348,-1.3523562194157215,-1.3857659251657628,0.4223130162346827,2022,7,20,1.9756342412130297,1.181875390469249,1162,-0.4666486621325019,-1.2784595777237808,0.0928694039890412
2022-07-21,-1.3023412387773559,-1.3401028966486856,-1.3010364381336759,-1.313615013103545,-0.37915059078161134,2022,7,21,0.11638838612274972,0.22471649386474518,1163,-0.466395541245074,-1.2675079382025578,0.007045178175333788
2022-07-22,-1.361905741054327,-1.304579061841547,-1.3342814088869102,-1.293821453281699,-0.22735308410194974,2022,7,22,-1.2277188634008476,-0.9388855103849673,1164,-0.4661386843772437,-1.2564907938026966,-0.059564502276971076
2022-07-25,-1.3587032764772926,-1.3851420286163292,-1.3636530998576395,-1.3615027412511505,-0.8473403894106304,2022,7,25,0.0408142724491,0.10272672579674226,1167,-0.46534559997220937,-1.2453955874129055,0.003202464577034325
2022-07-26,-1.409941614491925,-1.409881948023341,-1.3752725686699103,-1.3691648313890228,0.1294561448837526,2022,7,26,-1.0987347000853178,-0.5353780041351468,1168,-0.46507370126363634,-1.2342064119495737,-0.0512383380146324
2022-07-27,-1.3753557273333277,-1.3990979120958034,-1.372690505444811,-1.3787423527554283,0.46823516553682026,2022,7,27,0.723182014869434,0.11211083057346997,1169,-0.4647980176150952,-1.222899701278344,0.03458588715859734
2022-07-28,-1.3612652480108243,-1.3927543394224051,-1.3952841423865447,-1.3857659251657628,0.00040273771949096845,2022,7,28,0.27186911182434087,0.4217791001465732,1170,-0.46451853923466846,-1.2114498682835502,0.014090479322503402
2022-07-29,-1.3522984690141036,-1.3886309996447865,-1.3791458478068834,-1.3672492782064087,0.5552209228678842,2022,7,29,0.16163525864348757,0.28102111314122513,1171,-0.46423525633044527,-1.19983757353774,0.008966778996720715
2022-08-01,-1.278643487414629,-1.3166317160087067,-1.3471919703144841,-1.3512867021572068,2.0488692479830455,2022,8,1,1.508614971378256,1.1255707618088793,1174,-0.46336248255585577,-1.1880501571198363,0.07365498159947448
2022-08-03,-0.9206161011192237,-0.8846361353539924,-0.9292101161710481,-0.9496683526095924,3.3337449484405735,2022,8,3,7.086135453625854,0.4686996146463254,1176,-0.4627614312353914,-1.1760779638352707,0.3580273862954054
2022-08-04,-0.8142967108511812,-0.8338878007308218,-0.9137173682218042,-0.9458372462443639,2.7817261679837504,2022,8,4,1.6946810534364831,1.9701204104765337,1177,-0.46245511555819707,-1.1639166486734402,0.10631939026804249
2022-08-05,-0.8040491897896926,-0.8085135119402937,-0.8207607565842386,-0.855169809815376,1.4534979845367113,2022,8,5,0.13088051142762783,0.7877484043505786,1178,-0.46214492681380914,-1.1515772167378846,0.010247521061488518
2022-08-08,-0.8142967108511812,-0.7878969329452554,-0.7807378550985795,-0.7830188977531582,0.441057966190697,2022,8,8,-0.18280407428613352,-0.4227723408438716,1181,-0.4611910242583481,-1.139092267449005,-0.010247521061488518
2022-08-09,-0.8648945558223109,-0.877023945709682,-0.8414178775768223,-0.8443152529938945,0.35409773534618233,2022,8,9,-0.8027146940561267,-0.2632461536689545,1182,-0.4608652453260502,-1.1265144145012382,-0.050597844971129735
2022-08-10,-0.7534513441780848,-0.7729897982949206,-0.7439425634684368,-0.775995568612483,0.7178671863309858,2022,8,10,1.7270925753620805,0.36547626380899073,1183,-0.46053554436698985,-1.1139068916100736,0.1114432116442261
2022-08-11,-0.7893179734014497,-0.7622056412056174,-0.7560785429174521,-0.7300232716934105,0.14832872727251323,2022,8,11,-0.5607434539562223,-0.8356603766087318,1184,-0.46020191158925483,-1.101344914059286,-0.03586662922336492
2022-08-12,-0.7745870016759219,-0.8002670740742323,-0.7781556692224412,-0.7664179259304993,-0.0791888473411343,2022,8,12,0.19693917246577147,-0.08494997400168444,1185,-0.45986433720092945,-1.088912533393167,0.014730971725527842
2022-08-15,-0.773306015588917,-0.7907516551176073,-0.7633084672580831,-0.7977046822554459,-0.7430051300549123,2022,8,15,-0.007074935952303717,0.39363037046196114,1188,-0.4588278664532832,-1.0767004044027462,0.0012809860870048873
2022-08-16,-0.7803513160956085,-0.8024873063356567,-0.8020403994250099,-0.7989814738023601,0.441687619525579,2022,8,16,-0.13232654746392772,0.3091716445325075,1189,-0.4584744277034636,-1.064803161408866,-0.007045300506691499
2022-08-17,-0.8866708286950086,-0.8668742791656607,-0.8594926887511655,-0.8264372457161596,0.11555271854324997,2022,8,17,-1.6309912344362905,-0.84504627370825,1190,-0.4581169983834874,-1.0533071224740806,-0.10631951259940009
2022-08-18,-0.9231780726527553,-0.9360188399950342,-0.8969335270117254,-0.8960340868682253,-0.17441115099876284,2022,8,18,-0.6071170100939756,-0.3570836167906639,1191,-0.45775556870143896,-1.0422842193296251,-0.03650724395774674
2022-08-19,-0.9961925612087273,-1.002626166248228,-0.9763340299457677,-0.96371537547618,0.11057505366614223,2022,8,19,-1.209838447528213,-0.4321546532978121,1192,-0.4573901288654052,-1.0317920042634396,-0.07301448855597203
2022-08-22,-1.0608808855023606,-1.0511542686099742,-1.0253943370185985,-1.037781718766931,-0.22533649166455738,2022,8,22,-1.1160842608303296,-0.29139667567635374,1195,-0.4562696505142556,-1.0218848413350807,-0.06468832429363325
2022-08-23,-1.0730500073852358,-1.0594009487995666,-1.0331407726415058,-1.0556598473602439,0.12056441873575674,2022,8,23,-0.23874850307592904,-0.20694153439247456,1196,-0.4558880721431442,-1.0126208742362326,-0.012169121882875222
2022-08-24,-1.0154069842387725,-1.0248286081211746,-1.0266854302794335,-1.0639603332715732,-0.24325608522214523,2022,8,24,0.9865913092399458,0.7595978729592929,1197,-0.45550243465847906,-1.0040674131832148,0.0576430231464633
2022-08-25,-0.9571233450769705,-0.998185701725379,-0.9647144378369262,-1.0026640999849181,-0.6305439391476765,2022,8,25,0.9657420122882405,0.7126809431051184,1198,-0.45511272826834537,-0.9962975206287703,0.058283639161802014
2022-08-26,-1.0237331485011112,-0.9937452378368848,-0.9937632944896934,-0.9630768577486419,-0.5437623937090067,2022,8,26,-1.1253444666408776,-0.84504627370825,1199,-0.4547189431808323,-0.9893845218245862,-0.06660980342414069
2022-08-29,-1.013485505108265,-1.026731595109958,-1.01312932157591,-1.0531057770885948,-0.47958029769529104,2022,8,29,0.14887278345889307,0.6282240094984519,1202,-0.45351301781486475,-0.9834009366766628,0.010247643392846228
2022-08-30,-1.0154069842387725,-1.0203880224365598,-1.0092560424389372,-0.9841474530255641,0.1300092187589868,2022,8,30,-0.05902777522176785,-0.4133882454510336,1203,-0.45310282001868885,-0.9784062564246591,-0.001921479130507553
2022-08-31,-1.01220451902126,-0.9829612012749923,-0.9685875943228605,-0.9886169551642493,-0.18214567642319177,2022,8,31,0.028157217257151368,-0.3007807804530815,1204,-0.4526884945655625,-0.9744436126689657,0.00320246521751244
2022-09-01,-1.0019568756284136,-1.0419560955603446,-1.03701392912744,-1.0486362749499094,-0.42997382550120883,2022,9,1,0.1477760863587203,0.7314473603357866,1205,-0.45227003166357305,-0.9715391832635281,0.01024764339284645
2022-09-02,-0.9936307113660751,-0.9985028258362545,-0.9750429366849328,-0.96371537547618,-0.7042729411308193,2022,9,2,0.11434303383531043,-0.39462002651368844,1206,-0.45184742152080704,-0.9696990609009173,0.008326164262338565
2022-09-06,-1.0038783547589212,-1.0153131891645493,-0.9989275435909306,-0.9739314145701234,-0.2091952433365687,2022,9,6,-0.19874726449825272,-0.39462002651368844,1210,-0.450115312703693,-0.9689066040622532,-0.010247643392846117
2022-09-07,-0.9308637438715914,-0.9658335926740567,-0.9640688918520406,-1.0013870645298422,-0.19137775572517793,2022,9,7,1.2087471557114982,1.0786520396319177,1211,-0.4496718194783349,-0.9691164511869704,0.07301461088732975
2022-09-08,-0.8892326778971824,-0.9182569831723476,-0.9337288186418679,-0.9688233947039001,0.5541062662885661,2022,9,8,0.6511350185355772,1.210025912476645,1212,-0.44922412026071656,-0.970253319139522,0.04163106597440902
2022-09-09,-0.8187800391838627,-0.845306206041876,-0.8304438320983983,-0.8679399191809688,0.44029217159421885,2022,9,9,1.0958767472560254,0.7595996746659731,1213,-0.44877220525892536,-0.9722156364368802,0.07045263871331975
2022-09-12,-0.7726656448767721,-0.8091480024855755,-0.7684727170048522,-0.8072820816677705,0.5503964169100721,2022,9,12,0.6827708401408539,0.5437688682145727,1216,-0.4473910676293755,-0.9748818091159138,0.04611439430709052
2022-09-13,-0.8482421056067542,-0.862433693481046,-0.873694466736145,-0.887733479641318,0.551655723579836,2022,9,13,-1.1627874775385263,0.6188399047217242,1217,-0.4469221915717543,-0.9781144745650298,-0.07557646072998203
2022-09-14,-0.7374393863655521,-0.7761615240507368,-0.8168876007438362,-0.851977343131767,0.9880480287973139,2022,9,14,1.7025426379024249,1.7167549866248992,1218,-0.4464490507703913,-0.9817612776588425,0.11080271924120211
2022-09-15,-0.7323154426580104,-0.7009903941314297,-0.7110203043821262,-0.743431777470963,1.613931952498876,2022,9,15,0.04941109827805268,0.19656598124123226,1219,-0.44597163543337315,-0.9856659426895985,0.005123943707541656
2022-09-16,-0.809172888834519,-0.839279758113708,-0.8310893787288157,-0.870493990091121,2.390073284858294,2022,9,16,-1.1600727527334793,0.9378940713943457,1220,-0.44548993576878626,-0.9896812690638135,-0.07685744617650858
2022-09-19,-0.8373539691704054,-0.8497466705647249,-0.8194697866199743,-0.8398457514937124,-0.0011713956177140427,2022,9,19,-0.4576744092005049,0.07457442085044548,1223,-0.4440190328904712,-0.9936807126069898,-0.0281810803358864
2022-09-20,-0.8373539691704054,-0.8129539764631426,-0.8110778050121815,-0.836653284810103,0.06560589319517746,2022,9,20,-0.026354741721657332,0.027655689289590755,1224,-0.4435200979964704,-0.9975670859901815,0.0
2022-09-21,-0.9026827865075412,-0.8690945107927305,-0.8653024844828202,-0.8392072337661741,-0.0470510007756028,2022,9,21,-1.0402023597461576,-0.8919667882080056,1225,-0.4430168298153303,-1.001279129834522,-0.0653288173371358
2022-09-22,-1.0237331485011112,-0.963296115774346,-0.9827892490112693,-0.9196586317397217,0.5238658885565304,2022,9,22,-1.9678404350637833,-1.4831510036401359,1226,-0.44250921855514,-1.00478951040186,-0.12105036199357
2022-09-23,-1.0724095149822117,-1.0806517766507102,-1.0583164728083387,-1.058852314043853,0.3055718844160192,2022,9,23,-0.8586865185298574,-0.15063870743878183,1227,-0.4419972544239843,-1.0081031789392738,-0.04867636648110052
2022-09-26,-1.1319740172591828,-1.0920701819617644,-1.0931752484893311,-1.0780074787307452,0.17633979184591267,2022,9,26,-1.0726901996664169,-0.7418229134870257,1230,-0.4404351468855885,-1.0112357804575853,-0.059564502276971076
2022-09-27,-1.0884214727947445,-1.0711364788558506,-1.0712271575324834,-1.0805614270483133,-0.04157131499635941,2022,9,27,0.7651677987431803,-0.06618356615490593,1231,-0.4399056733514346,-1.014201514485409,0.043552544464438236
2022-09-28,-1.0583189133283506,-1.0920701819617644,-1.0692905182867627,-1.095885485369977,-0.13537264423607856,2022,9,28,0.5072346763777166,0.600073487491056,1232,-0.43937179798674775,-1.0170151542885713,0.030102559466393952
2022-09-29,-1.1620764537537405,-1.1199818271245927,-1.146108834699135,-1.0811999447758514,0.2790328472336277,2022,9,29,-1.8347034954190742,-1.1359463243440047,1233,-0.43883351099961354,-1.019697650996285,-0.10375754042538987
2022-09-30,-1.1569526323775567,-1.1459903635025168,-1.1357803358511287,-1.1769754010710625,0.08623980315583774,2022,9,30,0.068421986656029,0.3467080542555353,1234,-0.4382908025981167,-1.0222784277813592,0.005123821376183724
2022-10-03,-1.1428621536955315,-1.171998900514796,-1.148691021220805,-1.1386651942898625,-0.25020779839239654,2022,10,3,0.2334938813013694,-0.009880729817323465,1237,-0.43663605098832514,-1.0247920772061991,0.014090478682025287
2022-10-04,-0.9846639323693545,-1.0229254999706254,-1.0428237248590948,-1.083434695845194,0.2195986777180763,2022,10,4,2.867026757459788,1.4962348068854328,1238,-0.43607555901024764,-1.0272740602052266,0.158198221326177
2022-10-05,-0.9853044247723786,-0.9975513323418628,-0.9969910269962489,-1.0288427151280635,-0.12106930293963734,2022,10,5,-0.03707784346000423,0.6845286381588216,1239,-0.43551059665824,-1.0297540468565987,-0.0006404924030241066
2022-10-06,-0.9500781669016366,-0.9601243900185296,-0.955031486264869,-0.9828704182089909,0.2142636420292788,2022,10,6,0.5636041679401719,0.5250006586611173,1240,-0.4349411541403887,-1.0322534070749387,0.03522625787074196
2022-10-07,-1.056397557169679,-1.0476652982158716,-1.0221667271630817,-1.0064950843960654,-0.2715309234898871,2022,10,7,-1.7740194700061829,-0.685520086533333,1241,-0.43436722166478114,-1.0347832344727208,-0.10631939026804249
2022-10-10,-1.0909833219969183,-1.0736738352281505,-1.0667084550616632,-1.0441667734497273,-0.8056045839025733,2022,10,10,-0.6284920304660768,-0.638599562649691,1244,-0.43261838657227747,-1.0373428076542224,-0.034585764827239185
2022-10-12,-1.1902575340896269,-1.2217957422779293,-1.2390654456911687,-1.2478492776782044,0.6861973253521909,2022,10,12,-1.7886179450816393,0.9003576429035451,1246,-0.4314298672034038,-1.0399149396138296,-0.09927421209270859
2022-10-13,-1.253024379252753,-1.2275049449334565,-1.2629500532426985,-1.2848824496428313,0.8472354201626884,2022,10,13,-1.207033385594414,0.5250024509839079,1247,-0.43082878935106494,-1.0424713479509506,-0.06276684516312603
2022-10-14,-1.2715983092392955,-1.2246503439228702,-1.2326101033290966,-1.2095390708970042,-0.029046318929517374,2022,10,14,-0.3894364264853769,-0.8544303784849778,1248,-0.4302231529975731,-1.0449783280050595,-0.018573929986542614
2022-10-17,-1.1928193839322794,-1.2122804444830697,-1.205497763916543,-1.2344406505850736,0.18664398358296816,2022,10,17,1.5316826247928201,0.6657604192214764,1251,-0.4283787950110409,-1.0474033081422707,0.07877892530701613
2022-10-18,-1.0858595006207346,-1.120616196508109,-1.114154957206736,-1.1188716344680163,0.23500816676498593,2022,10,18,1.9887215172763706,0.5343865557606355,1252,-0.42775482673379983,-1.0497154427581006,0.10695988331154482
2022-10-19,-1.0909833219969183,-1.119347457741076,-1.0912386085980788,-1.1195101515570514,-0.6341516825799733,2022,10,19,-0.11704656048292428,0.4686996146463254,1253,-0.4271262509958369,-1.0518840251458277,-0.005123821376183724
2022-10-20,-1.0692070497646993,-1.0590837035269256,-1.0660629084312458,-1.1029090584188146,-0.17409632433132183,2022,10,20,0.36020610275376086,0.5437706605373632,1254,-0.42649305800523774,-1.0538826253431701,0.021776272232219007
2022-10-21,-1.0595998994153557,-1.0746254492499532,-1.0712271575324834,-1.0914159838697948,-0.1897270429283251,2022,10,21,0.1421057841380077,0.5156183462071767,1255,-0.42585523797008973,-1.0556896411196608,0.009607150349343563
2022-10-24,-1.0832976507780823,-1.103488587907173,-1.113186698909395,-1.0780074787307452,-0.31373471458468094,2022,10,24,-0.4396681999760994,-0.028647137664101978,1258,-0.4239139176782145,-1.057288192303448,-0.02369775136272656
2022-10-25,-1.0378236271831365,-1.0676475078273935,-1.060253112699591,-1.0594908317713911,-0.46925908830053603,2022,10,25,0.7773727053295372,0.36547626380899073,1259,-0.42325749154573344,-1.0586673508003304,0.04547402359494579
2022-10-26,-1.0480712705759825,-1.040053108571561,-1.0257171719820926,-1.0486362749499094,-0.47355604686966324,2022,10,26,-0.2029415734538089,0.05580799423588753,1260,-0.42259638940913424,-1.0598228860822545,-0.010247643392846006
